URL,Size,OutLinks,ContentType
https://www.usatoday.com/story/news/world/2018/11/27/undocumented-immigration-immigrants-donald-trump-border-security-pew-research-center-build-wall/2125005002/,117595,142,text/html
https://www.usatoday.com/story/news/politics/2019/04/26/judge-gives-trump-administration-6-months-identify-additional-separated-migrant-families/3586022002/,112142,140,text/html
https://www.usatoday.com/story/news/nation/2019/05/02/tent-city-temporary-housing-texas-opens-migrant-families/3656701002/,125345,141,text/html
https://www.usatoday.com/story/news/world/2018/12/19/second-judge-blocks-attempt-trump-limit-asylum-migrant-caravan-immigration-border/2066608002/,119542,138,text/html
https://www.usatoday.com/story/news/politics/2018/06/20/homeland-security-drafts-plan-end-separations-border/717898002/,116918,136,text/html
https://www.usatoday.com/story/news/nation/2018/10/03/judge-blocks-trump-administration-deporting-immigrants-under-tps/1517268002/,118322,138,text/html
https://www.usatoday.com/story/news/world/2018/11/16/migrant-caravan-asylum-immigration-department-homeland-security-border-dhs-kirstjen-nielsen/2014484002/,122319,145,text/html
https://www.usatoday.com/story/news/nation/2017/04/25/california-judge-blocks-trump-order-sanctuary-city-money/100897066/,116771,135,text/html
https://www.usatoday.com/story/life/people/2018/08/09/first-lady-melania-trumps-immigrant-parents-sworn-american-citizens/948071002/,118067,144,text/html
https://www.usatoday.com/story/news/world/2017/03/20/trump-administration-pressures-sanctuary-cities/99404732/,122180,133,text/html
https://www.usatoday.com/story/news/politics/2018/06/26/supreme-court-upholds-president-trump-immigration-travel-ban/701110002/,136462,151,text/html
https://www.usatoday.com/story/news/politics/2019/03/21/ice-sets-record-arrests-undocumented-immigrants-no-criminal-record/3232476002/,124206,143,text/html
https://www.usatoday.com/story/news/politics/2019/03/13/why-senate-republicans-may-sink-house-dreamer-bill/3140434002/,119053,145,text/html
https://www.usatoday.com/story/news/world/2018/05/04/trump-administration-ends-protections-57-k-hondurans/572528002/,115776,134,text/html
https://www.usatoday.com/story/news/politics/2019/04/04/us-aid-central-america-what-does-and-why-trump-cut/3340142002/,126038,155,text/html
https://www.usatoday.com/story/news/world/2018/10/15/six-countries-300-000-immigrants-must-return-end-tps/1112581002/,132004,152,text/html
https://www.usatoday.com/picture-gallery/news/world/2019/05/09/thousands-migrants-wait-southern-border/1157842001/,158854,110,text/html
https://www.usatoday.com/story/news/world/2015/11/19/mexicans-returning-home-migration-shift-united-states/76013230/,112542,133,text/html
https://www.usatoday.com/story/news/nation/2018/12/26/guatemalan-boy-death-medical-checks-immigrant-children-custody/2413058002/,138784,145,text/html
https://www.usatoday.com/story/news/politics/2018/07/12/democrats-introduce-abolish-ice-bill/780906002/,118155,144,text/html
https://www.usatoday.com/story/news/world/2018/11/19/federal-judge-blocks-trumps-new-asylum-rules-migrant-caravan/2060994002/,120645,146,text/html
https://www.usatoday.com/story/news/nation/2019/03/30/migrants-overflow-border-federal-facilities-local-strain-wall-trump/3309462002/,132885,148,text/html
https://www.usatoday.com/story/news/nation/2019/05/22/migrant-children-death-officials-2018-death/1198986001/,117340,139,text/html
https://www.usatoday.com/story/news/politics/2017/09/05/trump-congress-do-your-job-daca-immigration-replacement-plan/632191001/,145163,143,text/html
https://www.usatoday.com/story/news/2018/06/27/immigrant-children-family-separation-border-timeline/734014002/,125014,163,text/html
https://www.usatoday.com/story/news/politics/2018/11/08/daca-federal-appeals-court-blocks-trump-administration-ending-program/1931643002/,119864,144,text/html
https://www.usatoday.com/story/news/politics/2018/10/15/trump-team-uses-new-rationale-expel-300-k-legal-immigrants/1272247002/,118931,140,text/html
https://www.usatoday.com/story/news/politics/2019/05/08/border-crossing-asylum-seeking-migrant-families-hit-record-april/1144303001/,112747,137,text/html
https://www.usatoday.com/story/news/world/2018/06/12/donald-trump-cutting-legal-immigration/692447002/,128388,154,text/html
https://www.usatoday.com/story/news/politics/2019/05/16/donald-trump-immigration-plan-does-not-address-illegal-immigration/3692319002/,132878,145,text/html
https://www.usatoday.com/story/news/politics/2019/03/30/united-states-cuts-aid-guatemala-honduras-el-salvador-migrant-crisis/3320401002/,121045,142,text/html
https://www.usatoday.com/staff/2646474001/savannah-behrmann/?page=3,161980,113,text/html
https://www.usatoday.com/staff/2646474001/savannah-behrmann/?page=1,176105,112,text/html
https://www.usatoday.com/staff/2648221001/brent-schrotenboer/?page=1,180517,114,text/html
https://www.usatoday.com/staff/2648221001/brent-schrotenboer/?page=3,166068,115,text/html
https://www.usatoday.com/staff/2646963001/marco-della-cava/?page=3,161081,113,text/html
https://www.usatoday.com/staff/2646963001/marco-della-cava/?page=1,175338,112,text/html
https://www.usatoday.com/media/latest/videos/sports/cycling/,228271,185,text/html
https://www.usatoday.com/media/latest/photos/sports/cycling/,198778,131,text/html
https://www.usatoday.com/media/latest/photos/sports/nascar/,235180,185,text/html
https://www.usatoday.com/staff/2646127001/barbara-vandenburgh/?page=1,177130,113,text/html
https://www.usatoday.com/staff/2646127001/barbara-vandenburgh/?page=3,162739,114,text/html
https://www.usatoday.com/story/opinion/voices/2019/10/30/high-school-security-guard-fired-n-word-column/2495966001/,102764,120,text/html
https://www.usatoday.com/story/news/politics/2019/06/12/house-oversight-barr-ross-contempt-defying-census-subpoenas/1433085001/,122468,143,text/html
https://www.usatoday.com/staff/2648209001/brian-truitt/?page=3,162181,113,text/html
https://www.usatoday.com/staff/2648209001/brian-truitt/?page=1,176975,112,text/html
https://www.usatoday.com/media/latest/photos/entertainment/,233639,185,text/html
https://www.usatoday.com/media/latest/videos/entertainment/,231212,185,text/html
https://www.usatoday.com/media/latest/photos/sports/olympics/,235235,185,text/html
https://www.usatoday.com/media/latest/photos/sports/mlb/,235062,185,text/html
https://www.usatoday.com/media/latest/videos/sports/mlb/,235384,185,text/html
https://www.usatoday.com/staff/2647576001/joshua-bote/?page=3,162082,114,text/html
https://www.usatoday.com/staff/2647576001/joshua-bote/?page=1,176244,113,text/html
https://www.usatoday.com/media/latest/videos/money/personal-finance/,233689,184,text/html
https://www.usatoday.com/staff/2647916001/david-oliver/?page=3,162408,114,text/html
https://www.usatoday.com/staff/2647916001/david-oliver/?page=1,176428,113,text/html
https://www.usatoday.com/staff/2648541001/annah-aschbrenner/?page=1,175085,112,text/html
https://www.usatoday.com/staff/2646397001/steve-kiggins/?page=3,161123,113,text/html
https://www.usatoday.com/staff/2646397001/steve-kiggins/?page=1,175145,112,text/html
https://www.usatoday.com/staff/2648373001/adrianna-rodriguez/?page=1,177596,113,text/html
https://www.usatoday.com/staff/2648373001/adrianna-rodriguez/?page=3,163190,114,text/html
https://www.usatoday.com/staff/2647423001/jennifer-mcclellan/?page=1,175823,113,text/html
https://www.usatoday.com/staff/2647423001/jennifer-mcclellan/?page=3,161702,114,text/html
https://www.usatoday.com/staff/2647716001/gabe-lacques/?page=3,161011,113,text/html
https://www.usatoday.com/staff/2647716001/gabe-lacques/?page=1,175837,112,text/html
https://www.usatoday.com/staff/4395312002/trevor-hughes/?page=3,165857,116,text/html
https://www.usatoday.com/staff/4395312002/trevor-hughes/?page=1,180071,115,text/html
https://www.usatoday.com/story/money/2020/01/29/mcdonalds-sales-highest-more-than-decade-company-reports/4602847002/,119015,137,text/html
https://www.usatoday.com/story/money/2020/01/27/mattel-barbie-fashionista-dolls-diversity-bald-vitiligo-ken-hair/4554474002/,119645,137,text/html
https://www.usatoday.com/story/money/2020/01/29/coronavirus-outbreak-wuhan-china-fedex-response-direct-relief/4608909002/,114322,140,text/html
https://www.usatoday.com/staff/2648093001/carly-mallenbaum/?page=1,178142,113,text/html
https://www.usatoday.com/staff/2648093001/carly-mallenbaum/?page=3,164010,114,text/html
https://www.usatoday.com/story/entertainment/movies/2019/10/06/tom-holland-helped-keep-spider-man-in-marvel-movies/3890557002/,114846,139,text/html
https://www.usatoday.com/story/life/entertainthis/2019/06/20/every-pixar-movie-definitively-ranked/1495973001/,144159,141,text/html
https://www.usatoday.com/story/entertainment/celebrities/2020/01/02/see-how-chris-pratt-katherine-schwarzenegger-spent-new-years-eve/2800530001/,119594,137,text/html
https://www.usatoday.com/story/tech/2019/04/22/samsung-galaxy-fold-delayed-after-reports-screen-issues/3537837002/,109032,137,text/html
https://www.usatoday.com/story/tech/2019/12/30/iphone-11-get-apple-approved-external-flash-anker-2020/2773200001/,109270,136,text/html
https://www.usatoday.com/story/tech/2019/11/06/how-good-are-amazon-echo-studio-speakers/4169541002/,114923,142,text/html
https://www.usatoday.com/picture-gallery/tech/2019/12/22/tips-up-your-apple-iphone-11-pro-photo-game/2727863001/,155796,110,text/html
https://www.usatoday.com/story/tech/talkingtech/2019/01/10/galaxy-s-10-inbound-samsung-host-unpacked-event-feb-20/2529642002/,111257,143,text/html
https://www.usatoday.com/story/tech/columnist/baig/2019/09/18/apple-watch-series-5-review-always-on-display-suspect-battery/2345371001/,129843,143,text/html
https://www.usatoday.com/staff/2646984001/mary-cadden/?page=1,174800,112,text/html
https://www.usatoday.com/staff/2646984001/mary-cadden/?page=3,160587,113,text/html
https://www.usatoday.com/story/travel/destinations/2020/01/24/shanghai-disneyland-temporarily-closed-wake-coronavirus/4570457002/,114829,137,text/html
https://www.usatoday.com/story/tech/2020/02/03/hackers-use-coronavirus-spread-computer-viruses-inject-malware/4644439002/,120291,137,text/html
https://www.usatoday.com/story/tech/2020/02/03/apple-could-take-iphone-hit-coronavirus-slower-shipments/4646956002/,116083,145,text/html
https://www.usatoday.com/story/money/2020/02/11/china-coronavirus-being-closely-monitored-fed-powell-says/4718730002/,122294,144,text/html
https://www.usatoday.com/media/latest/videos/travel/flights/,234038,184,text/html
https://www.usatoday.com/story/life/books/2013/06/21/diary-of-a-wimpy-kid-wrecking-ball/2444877/isbn/9781419739033/,221750,159,text/html
https://www.usatoday.com/story/life/books/2013/06/21/the-5-love-languages/2444877/isbn/9780802473158/,221431,161,text/html
https://www.usatoday.com/story/life/books/2013/06/21/little-fires-everywhere/2444877/isbn/9780735224292/,221117,159,text/html
https://www.usatoday.com/story/life/books/2013/06/21/crooked-river/2444877/isbn/9781538747254/,221081,159,text/html
https://www.usatoday.com/story/life/books/2013/06/21/the-silent-patient/2444877/isbn/9781250301710/,220612,158,text/html
https://www.usatoday.com/story/life/books/2013/06/21/sisters-by-choice/2444877/isbn/9781488055386/,220846,159,text/html
https://www.usatoday.com/story/life/books/2013/06/21/youre-my-little-cuddle-bug/2444877/isbn/9781684122585/,221181,159,text/html
https://www.usatoday.com/staff/2647442001/jason-lalljee/?page=1,174942,112,text/html
https://www.usatoday.com/staff/2684002001/courtney-subramanian/?page=1,175762,113,text/html
https://www.usatoday.com/staff/2684002001/courtney-subramanian/?page=3,161646,114,text/html
https://www.usatoday.com/staff/2646358001/susan-page/?page=3,162700,115,text/html
https://www.usatoday.com/staff/2646358001/susan-page/?page=1,177383,114,text/html
https://www.usatoday.com/story/entertainment/movies/2020/02/12/portrait-of-a-lady-on-fire-movie-review-queer-love/4745099002/,120941,137,text/html
https://www.usatoday.com/story/entertainment/movies/2020/02/05/birds-of-prey-review-margot-robbie-harley-quinn-busts-loose/4650785002/,123574,142,text/html
https://www.usatoday.com/story/entertainment/movies/2019/11/14/charlies-angels-review-kristen-stewart-steals-super-fun-reboot/2584307001/,117846,136,text/html
https://www.usatoday.com/picture-gallery/life/entertainthis/2016/05/11/kristen-stewart-style-diary/84254258/,165440,110,text/html
https://www.usatoday.com/picture-gallery/life/movies/2018/11/21/twilights-10th-anniversary-where-they-now/2061233002/,160167,110,text/html
https://www.usatoday.com/staff/2646631001/paul-myerberg/?page=1,175892,112,text/html
https://www.usatoday.com/staff/2646631001/paul-myerberg/?page=3,161049,113,text/html
https://www.usatoday.com/story/news/nation/2019/06/29/latina-latino-latinx-hispanic-what-do-they-mean/1596501001/,122787,147,text/html
https://www.usatoday.com/in-depth/news/nation/2020/01/06/latinos-quieren-alcanzar-la-igualdad-politica-con-el-voto-hispano/4380472002/,151947,43,text/html
https://www.usatoday.com/in-depth/news/nation/2020/01/31/miamis-little-havana-no-longer-majority-cuban-but-roots-remain/4587792002/,135415,42,text/html
https://www.usatoday.com/in-depth/news/nation/2020/01/31/la-pequena-habana-en-miami-ya-no-es-mayoritariamente-cubana/4614589002/,137220,38,text/html
https://www.usatoday.com/story/tech/talkingtech/2018/08/30/google-assistant-goes-bilingual-answer-languages-you-use/1143214002/,110722,137,text/html
https://www.usatoday.com/story/news/2019/08/17/not-invaders-hispanics-lived-here-before-us/1974154001/,120027,139,text/html
https://www.usatoday.com/staff/2647932001/david-mastio/?page=1,179920,114,text/html
https://www.usatoday.com/story/life/entertainthis/2016/09/21/lupita-nyongo-queen-of-katwe-premiere-style/90772508/,107900,135,text/html
https://www.usatoday.com/story/life/movies/2016/09/21/queen-katwe-madina-nalwanga-lupita-nyongo-david-oyelowo/90708606/,119279,134,text/html
https://www.usatoday.com/story/life/movies/2016/09/22/review-queen-of-katwe-movie/90798604/,114905,135,text/html
https://www.usatoday.com/story/news/education/2019/09/12/mom-text-message-texting-reading-app-kids-school/2139639001/,143809,156,text/html
https://www.usatoday.com/story/news/education/2019/09/27/baby-preschool-parent-mom-activities-read-detroit-louisville-bloomberg-philanthropies/2446519001/,122167,147,text/html
https://www.usatoday.com/videos/news/nation/2013/04/23/2105567/,151684,112,text/html
https://www.usatoday.com/videos/sports/nfl/2013/04/23/2105747/,150585,112,text/html
https://www.usatoday.com/story/sports/ncaaf/2013/04/23/sites-to-be-settled-for-college-football-playoff/2105475/,108354,134,text/html
https://www.usatoday.com/story/theoval/2013/04/23/obama-teacher-of-the-year-qatar-women-senators/2105621/,82610,110,text/html
https://www.usatoday.com/story/todayinthesky/2013/04/23/furloughs-airline-airport-flight-delays/2105737/,115960,120,text/html
https://www.usatoday.com/story/popcandy/2013/04/23/dvd-releases/2106305/,82541,113,text/html
https://www.usatoday.com/story/life/people/2013/04/23/mash-star-allan-arbus-dies-at-95/2106421/,101273,133,text/html
https://www.usatoday.com/story/news/nation/2013/04/11/children-kidnapped-cuba-florida/2073559/,115065,135,text/html
https://www.usatoday.com/story/sports/ufc/2013/04/10/ufc-boss-uriah-hall-most-feared-tuf-cast-member-ever/2072623/,108161,135,text/html
https://www.usatoday.com/story/news/nation/2013/04/10/man-slices-arms-home-depot/2072891/,103544,132,text/html
https://www.usatoday.com/story/money/business/2013/04/11/mortgage-rates-week/2073677/,105385,132,text/html
https://www.usatoday.com/story/news/politics/2013/04/11/biden-shotgun-assault-weapon/2073445/,106581,134,text/html
https://www.usatoday.com/story/money/cars/2013/04/11/toyota-honda-nissan-airbag-recall/2073183/,107898,133,text/html
https://www.usatoday.com/story/news/world/2013/04/11/serbia-shooting-rampage-bogdanovic/2073561/,102082,132,text/html
https://www.usatoday.com/story/sports/golf/2013/04/10/10th-hole-at-the-masters-bubba-watson-rory-mcilroy/2072483/,118141,138,text/html
https://www.usatoday.com/videos/news/2013/04/11/2073079/,151457,112,text/html
https://www.usatoday.com/picture-gallery/sports/motor/indycar/2013/04/03/dario-franchitti-through-the-years/2051657/,158692,110,text/html
https://www.usatoday.com/story/money/cars/2013/04/11/rear-view-cameras-iowa/2073065/,109795,133,text/html
https://www.usatoday.com/picture-gallery/weather/2013/04/12/powerful-storms-strike-the-midwest-south/2073375/,154621,106,text/html
https://www.usatoday.com/story/travel/hotels/2013/04/11/home-away-from-home-not-impossible-on-a-trip/2072037/,115187,144,text/html
https://www.usatoday.com/story/sports/nhl/bruins/2013/04/10/boston-bruins-new-jersey-devils-northeast-division-gregory-campbell-nhl-playoffs/2072845/,120828,135,text/html
https://www.usatoday.com/story/opinion/2013/04/10/plan-b-over-the-counter-your-say/2072563/,84686,112,text/html
https://www.usatoday.com/story/sports/nba/2013/04/11/nuggets-beat-spurs-for-21st-straight-home-win/2073091/,120861,140,text/html
https://www.usatoday.com/story/sports/nba/pacers/2013/04/10/jeff-pendergraph-pregame-routine-pacers-introductions/2072495/,124182,145,text/html
https://www.usatoday.com/videos/news/nation/2013/04/11/2073235/,151235,112,text/html
https://www.usatoday.com/story/sports/nfl/seahawks/2013/04/11/richard-sherman-backs-off-adderall-claims/2074025/,109150,136,text/html
https://www.usatoday.com/videos/life/movies/2013/05/09/2074011/,151942,112,text/html
https://www.usatoday.com/story/gameon/2013/04/11/ufc-ronda-rousey-transgender-fighter-fallon-fox/2072937/,87053,114,text/html
https://www.usatoday.com/story/gameon/2013/04/10/peyton-manning-pranks-eric-decker-phony-practice-bill/2072833/,81385,109,text/html
https://www.usatoday.com/story/news/politics/2013/04/10/obama-budget-aims-to-lure-gop-back-to-table/2072743/,118033,136,text/html
https://www.usatoday.com/story/popcandy/2013/04/11/office/2073579/,82950,113,text/html
https://www.usatoday.com/story/sports/nhl/rangers/2013/04/10/mats-zuccarello-new-york-rangers-toronto-maple-leafs-phil-kessel-playoffs/2072779/,115124,134,text/html
https://www.usatoday.com/videos/news/nation/2013/04/10/2072553/,151081,112,text/html
https://www.usatoday.com/videos/news/2013/04/11/2073313/,150987,112,text/html
https://www.usatoday.com/story/news/nation/2013/04/10/obit-paolo-soleri/2072443/,114969,135,text/html
https://www.usatoday.com/story/opinion/2013/04/10/zero-tv-cable-satellite-your-say/2072557/,85220,111,text/html
https://www.usatoday.com/story/gameon/2013/04/11/portland-trail-blazers-damian-lillard-los-angeles-lakers-kobe-bryant-points/2073039/,83093,110,text/html
https://www.usatoday.com/story/sports/golf/2013/04/11/10-players-to-watch-masters-tiger-woods/2072711/,109563,142,text/html
https://www.usatoday.com/story/opinion/2013/04/10/social-security-obama-budget-moveon-editorials-debates/2072649/,89765,115,text/html
https://www.usatoday.com/videos/news/nation/2013/04/11/2073737/,151197,112,text/html
https://www.usatoday.com/story/sports/nba/2013/04/11/nba-schedule-thursday-april-11-derrick-rose-injury-bulls-knicks-thunder-warriors/2073633/,107116,135,text/html
https://www.usatoday.com/videos/news/2013/04/11/2073239/,151086,112,text/html
https://www.usatoday.com/story/sports/golf/2013/04/10/cheyenne-woods-at-the-masters-back9network-iconic-shots/2072601/,105883,135,text/html
https://www.usatoday.com/videos/news/2013/04/11/2073227/,151555,112,text/html
https://www.usatoday.com/videos/news/nation/2013/04/11/2073237/,152039,112,text/html
https://www.usatoday.com/story/news/world/2013/04/11/germany-terrorist-assassination-nrw/2073715/,99168,131,text/html
https://www.usatoday.com/story/sports/mlb/2013/04/10/manny-machado-tiebreaking-home-run-orioles-beat-red-sox/2072863/,120242,139,text/html
https://www.usatoday.com/videos/news/2013/04/11/2074013/,151122,112,text/html
https://www.usatoday.com/story/news/2013/04/11/charter-bus-crash-irving-texas/2073933/,104403,134,text/html
https://www.usatoday.com/story/life/books/2013/04/10/four-new-self-help-books/2071643/,107373,132,text/html
https://www.usatoday.com/story/todayinthesky/2013/04/10/american-eagle-pilot-charged-in-alcohol-incident/2072521/,90411,112,text/html
https://www.usatoday.com/story/money/business/2013/04/11/unemployment-claims-weekly/2073379/,102491,132,text/html
https://www.usatoday.com/story/sports/ncaaf/sec/2013/04/10/james-franklin-vanderbilt-commodores-tennessee-volunteers-sec/2072579/,124085,133,text/html
https://www.usatoday.com/story/hotelcheckin/2013/04/11/bored-with-your-hotel-room-customize-it-with-flowers-make-up-mirrors-eye-masks--more/2072731/,94458,117,text/html
https://www.usatoday.com/story/tech/2013/04/11/hp-intel-blackberry-stocks/2073503/,105793,133,text/html
https://www.usatoday.com/story/opinion/2013/04/18/ricin-letters-boston-bombings-your-say/2095215/,87734,112,text/html
https://www.usatoday.com/story/sports/nfl/titans/2013/04/18/titans-2013-schedule/2093253/,100202,130,text/html
https://www.usatoday.com/story/sports/nfl/vikings/2013/04/18/vikings-2013-schedule/2093487/,100252,130,text/html
https://www.usatoday.com/story/gameon/2013/04/18/nfl-schedule-2013-bad/2095289/,85031,115,text/html
https://www.usatoday.com/story/tech/2013/04/19/tech-stocks-microsoft/2096155/,101274,134,text/html
https://www.usatoday.com/story/life/people/2013/04/19/alec-baldwin-stars-boston-manhunt-bombings/2096171/,103937,133,text/html
https://www.usatoday.com/story/news/nation/2013/04/19/manhunt-boston-lockdown-bombing/2096159/,117303,137,text/html
https://www.usatoday.com/story/life/music/2013/04/19/rock-and-roll-hall-of-fame-induction-ceremony/2095627/,113275,133,text/html
https://www.usatoday.com/story/idolchatter/2013/04/18/american-idol-top-five-results-save-recap/2095265/,84434,112,text/html
https://www.usatoday.com/story/life/tv/2013/04/19/amazon-studios-releases-pilots/2095383/,110164,136,text/html
https://www.usatoday.com/videos/news/nation/2013/04/19/2096093/,151206,112,text/html
https://www.usatoday.com/story/news/nation/2013/04/19/suspect-doctor-video/2095957/,101649,132,text/html
https://www.usatoday.com/story/sports/mlb/2013/04/18/mlb-nearly-one-in-five-games-have-ended-in-a-shutout-this-season/2094869/,114066,135,text/html
https://www.usatoday.com/story/sports/boxing/2013/04/19/canelo-alvarez-has-added-motivation-for-trout/2095653/,111104,135,text/html
https://www.usatoday.com/sitemap/2013/april/19/?page=2,194207,308,text/html
https://www.usatoday.com/story/life/people/2013/04/18/tiffany-paltrow-parker-mulligan/2095647/,108824,133,text/html
https://www.usatoday.com/story/sports/nfl/ravens/2013/04/18/ravens-schedule-2013/2093179/,100521,130,text/html
https://www.usatoday.com/story/sports/nfl/chargers/2013/04/18/chargers-2013-schedule/2093247/,99595,131,text/html
https://www.usatoday.com/story/travel/cruises/2013/04/18/hop-aboard-first-us-ship-to-cruise-on-an-italian-river/2095141/,92663,114,text/html
https://www.usatoday.com/story/sports/nfl/broncos/2013/04/18/broncos-2013-schedule/2093205/,99521,130,text/html
https://www.usatoday.com/story/sports/nhl/2013/04/19/los-angeles-kings-columbus-blue-jackets-nhl-score/2095805/,111159,134,text/html
https://www.usatoday.com/videos/news/nation/2013/04/19/2095861/,151349,112,text/html
https://www.usatoday.com/story/sports/college/2013/04/19/ncaa-mens-gymnastics-championships-preview-penn-state-michigan-sam-mikulak/2095239/,107695,134,text/html
https://www.usatoday.com/videos/news/2013/04/18/2095307/,151364,112,text/html
https://www.usatoday.com/story/gameon/2013/04/18/nfl-schedule-10-best-reunion-games-ravens-broncos/2095131/,92426,116,text/html
https://www.usatoday.com/story/sports/nfl/2013/04/18/nfl-2013-national-television-schedule/2093607/,104178,133,text/html
https://www.usatoday.com/videos/news/2013/04/19/2095853/,151304,112,text/html
https://www.usatoday.com/story/weather/2013/04/18/fridayss-forecast-rain-and-showers-move-to-the-east-coast/2095221/,99884,133,text/html
https://www.usatoday.com/story/sports/nfl/2013/04/18/falcons-william-moore-simple-battery-jail/2095667/,101749,131,text/html
https://www.usatoday.com/story/sports/nfl/2013/04/18/schedule-top-25-matchups/2095391/,116499,141,text/html
https://www.usatoday.com/story/tech/gaming/2013/04/18/npd-march-video-game-sales/2095445/,104049,132,text/html
https://www.usatoday.com/story/news/world/2013/04/18/report-venezuela-crackdown/2095321/,112509,134,text/html
https://www.usatoday.com/picture-gallery/news/nation/2013/04/20/the-manhunt-for-the-boston-marathon-bombers/2095897/,175363,110,text/html
https://www.usatoday.com/story/sports/nfl/texans/2013/04/18/texans-2013-schedule/2093209/,100160,131,text/html
https://www.usatoday.com/story/news/nation/2013/04/19/watertown-witnesses/2095873/,101221,131,text/html
https://www.usatoday.com/story/sports/nfl/2013/04/19/size-matters-top-nfl-cornerback-prospects/2095725/,106400,133,text/html
https://www.usatoday.com/story/todayinthesky/2013/04/19/boston-flights-operating-but-under-heightened-security/2096217/,96442,130,text/html
https://www.usatoday.com/videos/news/nation/2013/04/19/2096035/,151539,112,text/html
https://www.usatoday.com/videos/news/2013/04/19/2095855/,151055,112,text/html
https://www.usatoday.com/story/sports/nfl/2013/04/19/desmond-trufant-nfl-brothers/2095727/,108294,135,text/html
https://www.usatoday.com/story/news/2013/04/16/live-news-coverage/2087403/,96272,131,text/html
https://www.usatoday.com/story/sports/nfl/raiders/2013/04/18/raiders-2013-schedule/2093229/,99286,131,text/html
https://www.usatoday.com/story/sports/mlb/yankees/2013/04/18/derek-jeter-ankle-injury-wont-return-until-after-all-star-game/2095419/,108967,134,text/html
https://www.usatoday.com/story/sports/nfl/2013/04/19/safety-talent-runs-deep-in-nfl-draft/2095729/,106466,133,text/html
https://www.usatoday.com/videos/news/nation/2013/04/19/2095935/,151128,112,text/html
https://www.usatoday.com/story/news/nation/2013/04/19/tamerlan-tsarnaev-boston-bombing/2096189/,110040,136,text/html
https://www.usatoday.com/story/sports/nfl/2013/04/18/team-by-team-2013-nfl-schedule/2093617/,97375,130,text/html
https://www.usatoday.com/story/money/columnist/abrams/2013/04/19/small-business-entrepreneur-dreams/2095435/,111831,140,text/html
https://www.usatoday.com/videos/news/2013/04/19/2095863/,151156,112,text/html
https://www.usatoday.com/videos/news/usanow/2013/04/05/2056275/,152056,112,text/html
https://www.usatoday.com/story/tech/columnist/komando/2013/04/05/blue-screen-overclock-computer-flash-ipad/2043251/,109366,142,text/html
https://www.usatoday.com/story/life/people/2013/04/05/will-and-kate-join-prince-charles-in-scotland/2055705/,112636,138,text/html
https://www.usatoday.com/story/gameon/2013/04/04/flower-seed-night-yankees/2055003/,81023,111,text/html
https://www.usatoday.com/picture-gallery/sports/ncaab/2013/04/04/top-mid-major-coaches/2054149/,150533,110,text/html
https://www.usatoday.com/videos/life/movies/2013/04/05/2056303/,150180,112,text/html
https://www.usatoday.com/story/gameon/2013/04/01/kentucky-wildcats-kevin-ware/2044553/,81239,110,text/html
https://www.usatoday.com/story/news/nation/2013/04/01/march-homicides-chicago/2044655/,106913,134,text/html
https://www.usatoday.com/story/news/nation/2013/04/02/arizona-fire-man-released/2045103/,121350,136,text/html
https://www.usatoday.com/story/gameon/2013/04/02/bryce-harper-andy-enfield-clayton-kershaw-win/2045199/,91446,127,text/html
https://www.usatoday.com/story/tech/gaming/2013/04/02/review-tiger-woods-pga-tour-14/2045327/,108046,133,text/html
https://www.usatoday.com/videos/news/2013/04/02/2045089/,151331,112,text/html
https://www.usatoday.com/story/news/world/2013/04/02/tibet-political-prisoner-jigme-gyatso/2045127/,105234,133,text/html
https://www.usatoday.com/story/hotelcheckin/2013/04/02/lost-found-hotels-chargerback/2045153/,92204,116,text/html
https://www.usatoday.com/story/sports/nba/spurs/2013/04/02/san-antonio-spurs-tim-duncan-appreciated-by-his-fans/2043511/,118723,138,text/html
https://www.usatoday.com/story/theoval/2013/04/02/obama-brian-deese-office-of-management-and-budget/2045221/,83751,110,text/html
https://www.usatoday.com/story/news/nation/2013/04/02/allergy-cities-weather/2007489/,107469,137,text/html
https://www.usatoday.com/story/news/nation/2013/04/02/jodi-arias-murder-trial-testimony/2045119/,105339,135,text/html
https://www.usatoday.com/videos/news/2013/04/02/2045239/,151086,112,text/html
https://www.usatoday.com/videos/news/world/2013/04/02/2045151/,151046,112,text/html
https://www.usatoday.com/story/sports/ncaab/2013/04/02/former-louisville-guard-edgar-sosa-suffered-similar-injury-to-wares/2045349/,109685,137,text/html
https://www.usatoday.com/sitemap/2013/april/2/?page=3,162232,162,text/html
https://www.usatoday.com/sitemap/2013/april/2/?page=2,195325,313,text/html
https://www.usatoday.com/story/sports/nhl/2013/04/02/new-yorks-matt-martin-knocks-out-nj-rw-tom-kostopoulos/2044893/,104112,132,text/html
https://www.usatoday.com/story/news/nation/2013/04/01/federal-bid-rigging-scam-army-engineers/2044239/,104939,135,text/html
https://www.usatoday.com/story/sports/mlb/2013/04/01/new-look-braves-three-home-runs-beat-phillies-cole-hamels/2044759/,114040,137,text/html
https://www.usatoday.com/videos/news/nation/2013/04/01/2044617/,151528,112,text/html
https://www.usatoday.com/story/gameon/2013/04/02/andy-enfield-usc-southern-california-trojans-florida-gulf-coast-fgcu-eagles-dunk-city/2044875/,85275,113,text/html
https://www.usatoday.com/story/news/nation/2013/04/01/experimental-aircraft-causing-concern/2044715/,110376,137,text/html
